callsign,status,licence_class
20BDN,Allocated,Amateur Intermediate Radio Licence
20BDO,Allocated,Amateur Intermediate Radio Licence
20BDP,Allocated,Amateur Intermediate Radio Licence
20BDQ,Allocated,Amateur Intermediate Radio Licence
20BDR,Allocated,Amateur Intermediate Radio Licence
20BDS,Allocated,Amateur Intermediate Radio Licence
20BDT,Allocated,Amateur Intermediate Radio Licence
20BDU,Reserved,Amateur Intermediate Radio Licence
20BDV,Allocated,Amateur Intermediate Radio Licence
20BDW,Allocated,Amateur Intermediate Radio Licence
20BDX,Allocated,Amateur Intermediate Radio Licence
20BDY,Allocated,Amateur Intermediate Radio Licence
20BDZ,Allocated,Amateur Intermediate Radio Licence
20BEA,Allocated,Amateur Intermediate Radio Licence
20BEB,Allocated,Amateur Intermediate Radio Licence
20BEC,Allocated,Amateur Intermediate Radio Licence
20BED,Allocated,Amateur Intermediate Radio Licence
20BEE,Allocated,Amateur Intermediate Radio Licence
20BEF,Allocated,Amateur Intermediate Radio Licence
20BEG,Allocated,Amateur Intermediate Radio Licence
20BEH,Allocated,Amateur Intermediate Radio Licence
20BEI,Allocated,Amateur Intermediate Radio Licence
20BEJ,Allocated,Amateur Intermediate Radio Licence
20BEK,Allocated,Amateur Intermediate Radio Licence
20BEL,Allocated,Amateur Intermediate Radio Licence
20BEM,Reserved,Amateur Intermediate Radio Licence
20BEN,Allocated,Amateur Intermediate Radio Licence
20BEO,Reserved,Amateur Intermediate Radio Licence
20BEP,Allocated,Amateur Intermediate Radio Licence
20BEQ,Allocated,Amateur Intermediate Radio Licence
20BER,Reserved,Amateur Intermediate Radio Licence
20BES,Allocated,Amateur Intermediate Radio Licence
20BET,Allocated,Amateur Intermediate Radio Licence
20BEU,Allocated,Amateur Intermediate Radio Licence
20BEV,Allocated,Amateur Intermediate Radio Licence
20BEW,Allocated,Amateur Intermediate Radio Licence
20BEX,Allocated,Amateur Intermediate Radio Licence
20BEY,Allocated,Amateur Intermediate Radio Licence
20BEZ,Allocated,Amateur Intermediate Radio Licence
20BFA,Allocated,Amateur Intermediate Radio Licence
20BFB,Allocated,Amateur Intermediate Radio Licence
20BFC,Allocated,Amateur Intermediate Radio Licence
20BFD,Allocated,Amateur Intermediate Radio Licence
20BFE,Reserved,Amateur Intermediate Radio Licence
20BFF,Allocated,Amateur Intermediate Radio Licence
20BFG,Allocated,Amateur Intermediate Radio Licence
20BFH,Allocated,Amateur Intermediate Radio Licence
20BFI,Allocated,Amateur Intermediate Radio Licence
20BFJ,Allocated,Amateur Intermediate Radio Licence
20BFK,Reserved,Amateur Intermediate Radio Licence
20BFL,Allocated,Amateur Intermediate Radio Licence
20BFM,Allocated,Amateur Intermediate Radio Licence
20BFN,Allocated,Amateur Intermediate Radio Licence
20BFO,Reserved,Amateur Intermediate Radio Licence
20BFP,Allocated,Amateur Intermediate Radio Licence
20BFQ,Reserved,Amateur Intermediate Radio Licence
20BFR,Allocated,Amateur Intermediate Radio Licence
20BFS,Allocated,Amateur Intermediate Radio Licence
20BFT,Allocated,Amateur Intermediate Radio Licence
20BFU,Allocated,Amateur Intermediate Radio Licence
20BFV,Allocated,Amateur Intermediate Radio Licence
20BFW,Reserved,Amateur Intermediate Radio Licence
20BFX,Allocated,Amateur Intermediate Radio Licence
20BFY,Allocated,Amateur Intermediate Radio Licence
20BFZ,Allocated,Amateur Intermediate Radio Licence
20BGA,Allocated,Amateur Intermediate Radio Licence
20BGB,Allocated,Amateur Intermediate Radio Licence
20BGC,Allocated,Amateur Intermediate Radio Licence
20BGD,Reserved,Amateur Intermediate Radio Licence
20BGE,Allocated,Amateur Intermediate Radio Licence
20BGF,Allocated,Amateur Intermediate Radio Licence
20BGG,Allocated,Amateur Intermediate Radio Licence
20BGH,Reserved,Amateur Intermediate Radio Licence
20BGI,Allocated,Amateur Intermediate Radio Licence
20BGJ,Allocated,Amateur Intermediate Radio Licence
20BGK,Reserved,Amateur Intermediate Radio Licence
20BGL,Allocated,Amateur Intermediate Radio Licence
20BGM,Allocated,Amateur Intermediate Radio Licence
20BGN,Reserved,Amateur Intermediate Radio Licence
20BGO,Allocated,Amateur Intermediate Radio Licence
20BGP,Allocated,Amateur Intermediate Radio Licence
20BGQ,Allocated,Amateur Intermediate Radio Licence
20BGR,Allocated,Amateur Intermediate Radio Licence
20BGS,Allocated,Amateur Intermediate Radio Licence
20BGT,Reserved,Amateur Intermediate Radio Licence
20BGU,Reserved,Amateur Intermediate Radio Licence
20BGV,Allocated,Amateur Intermediate Radio Licence
20BGW,Reserved,Amateur Intermediate Radio Licence
20BGX,Allocated,Amateur Intermediate Radio Licence
20BGY,Reserved,Amateur Intermediate Radio Licence
20BGZ,Allocated,Amateur Intermediate Radio Licence
20BHA,Allocated,Amateur Intermediate Radio Licence
20BHB,Allocated,Amateur Intermediate Radio Licence
20BHC,Allocated,Amateur Intermediate Radio Licence
20BHD,Allocated,Amateur Intermediate Radio Licence
20BHE,Allocated,Amateur Intermediate Radio Licence
20BHF,Reserved,Amateur Intermediate Radio Licence
20BHG,Reserved,Amateur Intermediate Radio Licence
20BHH,Allocated,Amateur Intermediate Radio Licence
20BHI,Allocated,Amateur Intermediate Radio Licence
20BHJ,Allocated,Amateur Intermediate Radio Licence
20BHK,Allocated,Amateur Intermediate Radio Licence
20BHL,Allocated,Amateur Intermediate Radio Licence
20BHM,Allocated,Amateur Intermediate Radio Licence
20BHN,Allocated,Amateur Intermediate Radio Licence
20BHO,Allocated,Amateur Intermediate Radio Licence
20BHP,Allocated,Amateur Intermediate Radio Licence
20BHQ,Allocated,Amateur Intermediate Radio Licence
20BHR,Allocated,Amateur Intermediate Radio Licence
20BHS,Allocated,Amateur Intermediate Radio Licence
20BHT,Allocated,Amateur Intermediate Radio Licence
20BHU,Allocated,Amateur Intermediate Radio Licence
20BHV,Allocated,Amateur Intermediate Radio Licence
20BHW,Reserved,Amateur Intermediate Radio Licence
20BHX,Allocated,Amateur Intermediate Radio Licence
20BHY,Allocated,Amateur Intermediate Radio Licence
20BHZ,Allocated,Amateur Intermediate Radio Licence
20BIA,Reserved,Amateur Intermediate Radio Licence
20BIB,Allocated,Amateur Intermediate Radio Licence
20BIC,Allocated,Amateur Intermediate Radio Licence
20BID,Allocated,Amateur Intermediate Radio Licence
20BIE,Reserved,Amateur Intermediate Radio Licence
20BIF,Allocated,Amateur Intermediate Radio Licence
20BIG,Forbidden,
20BIH,Reserved,Amateur Intermediate Radio Licence
20BII,Allocated,Amateur Intermediate Radio Licence
20BIJ,Allocated,Amateur Intermediate Radio Licence
20BIK,Allocated,Amateur Intermediate Radio Licence
20BIL,Allocated,Amateur Intermediate Radio Licence
20BIM,Allocated,Amateur Intermediate Radio Licence
20BIN,Allocated,Amateur Intermediate Radio Licence
20BIO,Allocated,Amateur Intermediate Radio Licence
20BIP,Reserved,Amateur Intermediate Radio Licence
20BIQ,Allocated,Amateur Intermediate Radio Licence
20BIR,Allocated,Amateur Intermediate Radio Licence
20BIS,Allocated,Amateur Intermediate Radio Licence
20BIT,Forbidden,
20BIU,Allocated,Amateur Intermediate Radio Licence
20BIV,Allocated,Amateur Intermediate Radio Licence
20BIW,Reserved,Amateur Intermediate Radio Licence
20BIX,Allocated,Amateur Intermediate Radio Licence
20BIY,Allocated,Amateur Intermediate Radio Licence
20BIZ,Allocated,Amateur Intermediate Radio Licence
20BJA,Allocated,Amateur Intermediate Radio Licence
20BJB,Allocated,Amateur Intermediate Radio Licence
20BJC,Allocated,Amateur Intermediate Radio Licence
20BJD,Allocated,Amateur Intermediate Radio Licence
20BJE,Allocated,Amateur Intermediate Radio Licence
20BJF,Reserved,
20BJG,Allocated,Amateur Intermediate Radio Licence
20BJH,Reserved,Amateur Intermediate Radio Licence
20BJI,Reserved,Amateur Intermediate Radio Licence
20BJJ,Allocated,Amateur Intermediate Radio Licence
20BJK,Allocated,Amateur Intermediate Radio Licence
20BJL,Reserved,Amateur Intermediate Radio Licence
20BJM,Allocated,Amateur Intermediate Radio Licence
20BJN,Allocated,Amateur Intermediate Radio Licence
20BJO,Allocated,Amateur Intermediate Radio Licence
20BJP,Allocated,Amateur Intermediate Radio Licence
20BJQ,Allocated,Amateur Intermediate Radio Licence
20BJR,Allocated,Amateur Intermediate Radio Licence
20BJS,Allocated,Amateur Intermediate Radio Licence
20BJT,Allocated,Amateur Intermediate Radio Licence
20BJU,Allocated,Amateur Intermediate Radio Licence
20BJV,Allocated,Amateur Intermediate Radio Licence
20BJW,Allocated,Amateur Intermediate Radio Licence
20BJX,Allocated,Amateur Intermediate Radio Licence
20BJY,Allocated,Amateur Intermediate Radio Licence
20BJZ,Reserved,Amateur Intermediate Radio Licence
20BKA,Allocated,Amateur Intermediate Radio Licence
20BKB,Allocated,Amateur Intermediate Radio Licence
20BKC,Allocated,Amateur Intermediate Radio Licence
20BKD,Allocated,Amateur Intermediate Radio Licence
20BKE,Allocated,Amateur Intermediate Radio Licence
20BKF,Allocated,Amateur Intermediate Radio Licence
20BKG,Reserved,Amateur Intermediate Radio Licence
20BKH,Reserved,
20BKI,Allocated,Amateur Intermediate Radio Licence
20BKJ,Allocated,Amateur Intermediate Radio Licence
20BKK,Reserved,Amateur Intermediate Radio Licence
20BKL,Allocated,Amateur Intermediate Radio Licence
20BKM,Allocated,Amateur Intermediate Radio Licence
20BKN,Allocated,Amateur Intermediate Radio Licence
20BKO,Allocated,Amateur Intermediate Radio Licence
20BKP,Allocated,Amateur Intermediate Radio Licence
20BKQ,Allocated,Amateur Intermediate Radio Licence
20BKR,Allocated,Amateur Intermediate Radio Licence
20BKS,Allocated,Amateur Intermediate Radio Licence
20BKT,Allocated,Amateur Intermediate Radio Licence
20BKU,Reserved,
20BKV,Allocated,Amateur Intermediate Radio Licence
20BKW,Allocated,Amateur Intermediate Radio Licence
20BKX,Reserved,Amateur Intermediate Radio Licence
20BKY,Allocated,Amateur Intermediate Radio Licence
20BKZ,Allocated,Amateur Intermediate Radio Licence
20BLA,Allocated,Amateur Intermediate Radio Licence
20BLB,Allocated,Amateur Intermediate Radio Licence
20BLC,Allocated,Amateur Intermediate Radio Licence
20BLD,Allocated,Amateur Intermediate Radio Licence
20BLE,Allocated,Amateur Intermediate Radio Licence
20BLF,Allocated,Amateur Intermediate Radio Licence
20BLG,Allocated,Amateur Intermediate Radio Licence
20BLH,Allocated,Amateur Intermediate Radio Licence
20BLI,Allocated,Amateur Intermediate Radio Licence
20BLJ,Allocated,Amateur Intermediate Radio Licence
20BLK,Allocated,Amateur Intermediate Radio Licence
20BLL,Allocated,Amateur Intermediate Radio Licence
20BLM,Reserved,Amateur Intermediate Radio Licence
20BLN,Allocated,Amateur Intermediate Radio Licence
20BLO,Allocated,Amateur Intermediate Radio Licence
20BLP,Allocated,Amateur Intermediate Radio Licence
20BLQ,Allocated,Amateur Intermediate Radio Licence
20BLR,Allocated,Amateur Intermediate Radio Licence
20BLS,Allocated,Amateur Intermediate Radio Licence
20BLT,Allocated,Amateur Intermediate Radio Licence
20BLU,Allocated,Amateur Intermediate Radio Licence
20BLV,Allocated,Amateur Intermediate Radio Licence
20BLW,Allocated,Amateur Intermediate Radio Licence
20BLX,Allocated,Amateur Intermediate Radio Licence
20BLY,Allocated,Amateur Intermediate Radio Licence
20BLZ,Allocated,Amateur Intermediate Radio Licence
20BMA,Reserved,Amateur Intermediate Radio Licence
20BMB,Allocated,Amateur Intermediate Radio Licence
20BMC,Allocated,Amateur Intermediate Radio Licence
20BMD,Allocated,Amateur Intermediate Radio Licence
20BME,Allocated,Amateur Intermediate Radio Licence
20BMF,Allocated,Amateur Intermediate Radio Licence
20BMG,Allocated,Amateur Intermediate Radio Licence
20BMH,Allocated,Amateur Intermediate Radio Licence
20BMI,Allocated,Amateur Intermediate Radio Licence
20BMJ,Allocated,Amateur Intermediate Radio Licence
20BMK,Allocated,Amateur Intermediate Radio Licence
20BML,Reserved,Amateur Intermediate Radio Licence
20BMM,Allocated,Amateur Intermediate Radio Licence
20BMN,Allocated,Amateur Intermediate Radio Licence
20BMO,Allocated,Amateur Intermediate Radio Licence
20BMP,Allocated,Amateur Intermediate Radio Licence
20BMQ,Reserved,Amateur Intermediate Radio Licence
20BMR,Allocated,Amateur Intermediate Radio Licence
20BMS,Reserved,
20BMT,Reserved,Amateur Intermediate Radio Licence
20BMU,Allocated,Amateur Intermediate Radio Licence
20BMV,Allocated,Amateur Intermediate Radio Licence
20BMW,Allocated,Amateur Intermediate Radio Licence
20BMX,Allocated,Amateur Intermediate Radio Licence
20BMY,Allocated,Amateur Intermediate Radio Licence
20BMZ,Allocated,Amateur Intermediate Radio Licence
20BNA,Allocated,Amateur Intermediate Radio Licence
20BNB,Allocated,Amateur Intermediate Radio Licence
20BNC,Allocated,Amateur Intermediate Radio Licence
20BND,Allocated,Amateur Intermediate Radio Licence
20BNE,Allocated,Amateur Intermediate Radio Licence
20BNF,Allocated,Amateur Intermediate Radio Licence
20BNG,Reserved,Amateur Intermediate Radio Licence
20BNH,Allocated,Amateur Intermediate Radio Licence
20BNI,Allocated,Amateur Intermediate Radio Licence
20BNJ,Allocated,Amateur Intermediate Radio Licence
20BNK,Allocated,Amateur Intermediate Radio Licence
20BNL,Allocated,Amateur Intermediate Radio Licence
20BNM,Allocated,Amateur Intermediate Radio Licence
20BNN,Allocated,Amateur Intermediate Radio Licence
20BNO,Allocated,Amateur Intermediate Radio Licence
20BNP,Allocated,Amateur Intermediate Radio Licence
20BNQ,Allocated,Amateur Intermediate Radio Licence
20BNR,Allocated,Amateur Intermediate Radio Licence
20BNS,Allocated,Amateur Intermediate Radio Licence
20BNT,Allocated,Amateur Intermediate Radio Licence
20BNU,Allocated,Amateur Intermediate Radio Licence
20BNV,Allocated,Amateur Intermediate Radio Licence
20BNW,Allocated,Amateur Intermediate Radio Licence
20BNX,Reserved,Amateur Intermediate Radio Licence
20BNY,Reserved,Amateur Intermediate Radio Licence
20BNZ,Allocated,Amateur Intermediate Radio Licence
20BOA,Allocated,Amateur Intermediate Radio Licence
20BOB,Allocated,Amateur Intermediate Radio Licence
20BOC,Allocated,Amateur Intermediate Radio Licence
20BOD,Allocated,Amateur Intermediate Radio Licence
20BOE,Allocated,Amateur Intermediate Radio Licence
20BOF,Allocated,Amateur Intermediate Radio Licence
20BOG,Forbidden,
20BOH,Reserved,Amateur Intermediate Radio Licence
20BOI,Allocated,Amateur Intermediate Radio Licence
20BOJ,Allocated,Amateur Intermediate Radio Licence
20BOK,Allocated,Amateur Intermediate Radio Licence
20BOL,Forbidden,
20BOM,Forbidden,
20BON,Allocated,Amateur Intermediate Radio Licence
20BOO,Allocated,Amateur Intermediate Radio Licence
20BOP,Reserved,Amateur Intermediate Radio Licence
20BOQ,Allocated,Amateur Intermediate Radio Licence
20BOR,Allocated,Amateur Intermediate Radio Licence
20BOS,Allocated,Amateur Intermediate Radio Licence
20BOT,Allocated,Amateur Intermediate Radio Licence
20BOU,Allocated,Amateur Intermediate Radio Licence
20BOV,Allocated,Amateur Intermediate Radio Licence
20BOW,Allocated,Amateur Intermediate Radio Licence
20BOX,Allocated,Amateur Intermediate Radio Licence
20BOY,Allocated,Amateur Intermediate Radio Licence
20BOZ,Allocated,Amateur Intermediate Radio Licence
20BPA,Allocated,Amateur Intermediate Radio Licence
20BPB,Allocated,Amateur Intermediate Radio Licence
20BPC,Allocated,Amateur Intermediate Radio Licence
20BPD,Allocated,Amateur Intermediate Radio Licence
20BPE,Allocated,Amateur Intermediate Radio Licence
20BPF,Allocated,Amateur Intermediate Radio Licence
20BPG,Allocated,Amateur Intermediate Radio Licence
20BPH,Reserved,Amateur Intermediate Radio Licence
20BPI,Allocated,Amateur Intermediate Radio Licence
20BPJ,Allocated,Amateur Intermediate Radio Licence
20BPK,Reserved,Amateur Intermediate Radio Licence
20BPL,Allocated,Amateur Intermediate Radio Licence
20BPM,Allocated,Amateur Intermediate Radio Licence
20BPN,Allocated,Amateur Intermediate Radio Licence
20BPO,Allocated,Amateur Intermediate Radio Licence
20BPP,Allocated,Amateur Intermediate Radio Licence
20BPQ,Allocated,Amateur Intermediate Radio Licence
20BPR,Reserved,Amateur Intermediate Radio Licence
20BPS,Allocated,Amateur Intermediate Radio Licence
20BPT,Allocated,Amateur Intermediate Radio Licence
20BPU,Allocated,Amateur Intermediate Radio Licence
20BPV,Allocated,Amateur Intermediate Radio Licence
20BPW,Allocated,Amateur Intermediate Radio Licence
20BPX,Allocated,Amateur Intermediate Radio Licence
20BPY,Allocated,Amateur Intermediate Radio Licence
20BPZ,Allocated,Amateur Intermediate Radio Licence
20BQA,Reserved,Amateur Intermediate Radio Licence
20BQB,Allocated,Amateur Intermediate Radio Licence
20BQC,Allocated,Amateur Intermediate Radio Licence
20BQD,Reserved,Amateur Intermediate Radio Licence
20BQE,Allocated,Amateur Intermediate Radio Licence
20BQF,Allocated,Amateur Intermediate Radio Licence
20BQG,Allocated,Amateur Intermediate Radio Licence
20BQH,Allocated,Amateur Intermediate Radio Licence
20BQI,Reserved,Amateur Intermediate Radio Licence
20BQJ,Allocated,Amateur Intermediate Radio Licence
20BQK,Allocated,Amateur Intermediate Radio Licence
20BQL,Allocated,Amateur Intermediate Radio Licence
20BQM,Allocated,Amateur Intermediate Radio Licence
20BQN,Allocated,Amateur Intermediate Radio Licence
20BQO,Allocated,Amateur Intermediate Radio Licence
20BQP,Allocated,Amateur Intermediate Radio Licence
20BQQ,Allocated,Amateur Intermediate Radio Licence
20BQR,Allocated,Amateur Intermediate Radio Licence
20BQS,Allocated,Amateur Intermediate Radio Licence
20BQT,Reserved,Amateur Intermediate Radio Licence
20BQU,Allocated,Amateur Intermediate Radio Licence
20BQV,Allocated,Amateur Intermediate Radio Licence
20BQW,Allocated,Amateur Intermediate Radio Licence
20BQX,Allocated,Amateur Intermediate Radio Licence
20BQY,Allocated,Amateur Intermediate Radio Licence
20BQZ,Allocated,Amateur Intermediate Radio Licence
20BRA,Allocated,Amateur Intermediate Radio Licence
20BRB,Reserved,Amateur Intermediate Radio Licence
20BRC,Allocated,Amateur Intermediate Radio Licence
20BRD,Allocated,Amateur Intermediate Radio Licence
20BRE,Reserved,
20BRF,Allocated,Amateur Intermediate Radio Licence
20BRG,Allocated,Amateur Intermediate Radio Licence
20BRH,Allocated,Amateur Intermediate Radio Licence
20BRI,Allocated,Amateur Intermediate Radio Licence
20BRJ,Allocated,Amateur Intermediate Radio Licence
20BRK,Allocated,Amateur Intermediate Radio Licence
20BRL,Allocated,Amateur Intermediate Radio Licence
20BRM,Reserved,Amateur Intermediate Radio Licence
20BRN,Reserved,
20BRO,Allocated,Amateur Intermediate Radio Licence
20BRP,Allocated,Amateur Intermediate Radio Licence
20BRQ,Allocated,Amateur Intermediate Radio Licence
20BRR,Reserved,Amateur Intermediate Radio Licence
20BRS,Allocated,Amateur Intermediate Radio Licence
20BRT,Allocated,Amateur Intermediate Radio Licence
20BRU,Allocated,Amateur Intermediate Radio Licence
20BRV,Allocated,Amateur Intermediate Radio Licence
20BRW,Reserved,Amateur Intermediate Radio Licence
20BRX,Reserved,Amateur Intermediate Radio Licence
20BRY,Allocated,Amateur Intermediate Radio Licence
20BRZ,Reserved,Amateur Intermediate Radio Licence
20BSA,Allocated,Amateur Intermediate Radio Licence
20BSB,Allocated,Amateur Intermediate Radio Licence
20BSC,Reserved,Amateur Intermediate Radio Licence
20BSD,Allocated,Amateur Intermediate Radio Licence
20BSE,Allocated,Amateur Intermediate Radio Licence
20BSF,Allocated,Amateur Intermediate Radio Licence
20BSG,Allocated,Amateur Intermediate Radio Licence
20BSH,Allocated,Amateur Intermediate Radio Licence
20BSI,Allocated,Amateur Intermediate Radio Licence
20BSJ,Allocated,Amateur Intermediate Radio Licence
20BSK,Allocated,Amateur Intermediate Radio Licence
20BSL,Allocated,Amateur Intermediate Radio Licence
20BSM,Allocated,Amateur Intermediate Radio Licence
20BSN,Allocated,Amateur Intermediate Radio Licence
20BSO,Reserved,Amateur Intermediate Radio Licence
20BSP,Reserved,Amateur Intermediate Radio Licence
20BSQ,Allocated,Amateur Intermediate Radio Licence
20BSR,Allocated,Amateur Intermediate Radio Licence
20BSS,Allocated,Amateur Intermediate Radio Licence
20BST,Allocated,Amateur Intermediate Radio Licence
20BSU,Allocated,Amateur Intermediate Radio Licence
20BSV,Allocated,Amateur Intermediate Radio Licence
20BSW,Allocated,Amateur Intermediate Radio Licence
20BSX,Allocated,Amateur Intermediate Radio Licence
20BSY,Reserved,Amateur Intermediate Radio Licence
20BSZ,Allocated,Amateur Intermediate Radio Licence
