callsign,status,licence_class,created_date,last_modified_date,reserved_to_date,licence_cancel_date
G6MPB,Reserved,,2016-08-02,2016-08-02,,
G6MPH,Reserved,,2016-07-23,2016-08-12,,1982-09-26
G6MPW,Reserved,,2016-08-02,2016-08-02,,
G6MQA,Reserved,,2016-08-12,2016-08-12,,
G6MQE,Reserved,,2016-08-12,2016-08-12,,
G6MQF,Reserved,,2016-08-12,2016-08-12,,
G6MQR,Reserved,,2016-07-23,2016-07-23,,1982-11-16
G6MR,Reserved,,2016-07-23,2016-07-23,,1993-04-05
G6MRB,Reserved,,2016-08-12,2016-08-12,,
G6MRK,Reserved,,2016-08-12,2016-08-12,,
G6MRL,Reserved,,2016-08-12,2016-08-12,,
G6MRT,Reserved,,2016-07-23,2016-08-12,,1982-09-27
G6MRU,Reserved,,2016-08-12,2016-08-12,,
G6MRZ,Reserved,,2016-07-23,2016-07-23,,1982-09-27
G6MSD,Reserved,,2016-08-02,2016-08-02,,
G6MSH,Reserved,,2016-08-12,2016-08-12,,
G6MSM,Reserved,,2016-08-12,2016-08-12,,
G6MSN,Reserved,,2016-08-12,2016-08-12,,
G6MSV,Reserved,,2016-08-12,2016-08-12,,
G6MSW,Reserved,,2016-08-12,2016-08-12,,
G6MSX,Reserved,,2016-08-12,2016-08-12,,
G6MTA,Reserved,,2016-08-12,2016-08-12,,
G6MTH,Reserved,,2016-08-12,2016-08-12,,
G6MTN,Reserved,,2016-08-12,2016-08-12,,
G6MTQ,Reserved,,2016-08-12,2016-08-12,,
G6MTV,Reserved,,2016-08-12,2016-08-12,,
G6MUB,Reserved,,2016-08-12,2016-08-12,,
G6MUF,Reserved,,2016-08-12,2016-08-12,,
G6MUK,Reserved,,2016-08-12,2016-08-12,,
G6MUS,Reserved,,2016-08-12,2016-08-12,,
G6MUV,Reserved,,2016-08-12,2016-08-12,,
G6MVK,Reserved,,2016-08-12,2016-08-12,,
G6MVP,Reserved,,2016-08-12,2016-08-12,,
G6MVU,Reserved,,2016-08-12,2016-08-12,,
G6MVV,Reserved,,2016-08-12,2016-08-12,,
G6MVZ,Reserved,,2016-08-12,2016-08-12,,
G6MWG,Reserved,,2016-07-23,2016-07-23,,1982-09-29
G6MWN,Reserved,,2016-07-23,2016-07-23,,1983-10-06
G6MWT,Reserved,,2016-08-12,2016-08-12,,
G6MWU,Reserved,,2016-08-12,2016-08-12,,
G6MWY,Reserved,,2016-08-12,2016-08-12,,
G6MXB,Reserved,,2016-08-02,2016-08-02,,
G6MXG,Reserved,,2016-08-12,2016-08-12,,
G6MXO,Reserved,,2016-07-23,2016-07-23,,1982-09-30
G6MXW,Reserved,,2016-08-12,2016-08-12,,
G6MYA,Reserved,,2016-08-12,2016-08-12,,
G6MYE,Reserved,,2016-08-02,2016-08-02,,
G6MYG,Reserved,,2016-08-12,2016-08-12,,
G6MYI,Reserved,,2016-08-12,2016-08-12,,
G6MYQ,Reserved,,2016-08-02,2016-08-02,,
G6MZH,Reserved,,2016-08-12,2016-08-12,,
G6MZJ,Reserved,,2016-08-12,2016-08-12,,
G6MZL,Reserved,,2016-08-12,2016-08-12,,
G6NAF,Reserved,,2016-08-12,2016-08-12,,
G6NAI,Reserved,,2016-08-12,2016-08-12,,
G6NAK,Reserved,,2016-08-02,2016-08-02,,
G6NAN,Reserved,,2016-08-12,2016-08-12,,
G6NAZ,Reserved,,2016-08-12,2016-08-12,,
G6NB,Reserved,,2016-07-23,2016-07-23,,1932-01-26
G6NBD,Reserved,,2016-07-23,2016-07-23,,1992-10-30
G6NBH,Reserved,,2016-08-12,2016-08-12,,
G6NCB,Reserved,,2016-08-12,2016-08-12,,
G6NCC,Reserved,,2016-08-12,2016-08-12,,
G6NCJ,Reserved,,2016-08-12,2016-08-12,,
G6NCM,Reserved,,2016-08-02,2016-08-02,,
G6NCP,Reserved,,2016-08-12,2016-08-12,,
G6NCS,Reserved,,2016-08-12,2016-08-12,,
G6NCV,Reserved,,2016-08-12,2016-08-12,,
G6NDE,Reserved,,2016-08-12,2016-08-12,,
G6NDG,Reserved,,2016-08-02,2016-08-02,,
G6NDY,Reserved,,2016-08-12,2016-08-12,,
G6NDZ,Reserved,,2016-08-12,2016-08-12,,
G6NEI,Reserved,,2016-08-12,2016-08-12,,
G6NEJ,Reserved,,2016-08-12,2016-08-12,,
G6NEP,Reserved,,2016-08-12,2016-08-12,,
G6NEQ,Reserved,,2016-08-12,2016-08-12,,
G6NEW,Reserved,,2016-08-12,2016-08-12,,
G6NEX,Reserved,,2016-07-23,2016-08-12,,1982-10-05
G6NFP,Reserved,,2016-08-12,2016-08-12,,
G6NFU,Reserved,,2016-07-23,2016-07-23,,1983-10-10
G6NFZ,Reserved,,2016-08-12,2016-08-12,,
G6NGD,Reserved,,2016-08-12,2016-08-12,,
G6NGE,Reserved,,2016-07-23,2016-08-12,,1982-10-05
G6NGK,Reserved,,2016-07-23,2016-07-23,,1984-08-10
G6NGT,Reserved,,2016-08-12,2016-08-12,,
G6NHE,Reserved,,2016-08-12,2016-08-12,,
G6NHF,Reserved,,2016-08-12,2016-08-12,,
G6NHN,Reserved,,2016-08-12,2016-08-12,,
G6NHQ,Reserved,,2016-07-23,2016-07-23,,1982-10-07
G6NHX,Reserved,,2016-08-12,2016-08-12,,
G6NIE,Reserved,,2016-08-12,2016-08-12,,
G6NII,Reserved,,2016-08-12,2016-08-12,,
G6NIY,Reserved,,2016-08-12,2016-08-12,,
G6NJA,Reserved,,2016-08-12,2016-08-12,,
G6NJH,Reserved,,2016-08-12,2016-08-12,,
G6NJN,Reserved,,2016-08-12,2016-08-12,,
G6NJW,Reserved,,2016-07-23,2016-07-23,,1991-07-12
G6NKB,Reserved,,2016-08-12,2016-08-12,,
G6NKC,Reserved,,2016-08-12,2016-08-12,,
G6NKF,Reserved,,2016-08-12,2016-08-12,,
G6NKJ,Reserved,,2016-08-12,2016-08-12,,
G6NKO,Reserved,,2016-08-12,2016-08-12,,
G6NLH,Reserved,,2016-07-23,2016-08-12,,1982-10-12
G6NLI,Reserved,,2016-08-12,2016-08-12,,
G6NLM,Reserved,,2016-08-12,2016-08-12,,
G6NLR,Reserved,,2016-08-12,2016-08-12,,
G6NLV,Reserved,,2016-08-12,2016-08-12,,
G6NMD,Reserved,,2016-08-12,2016-08-12,,
G6NME,Reserved,,2016-08-12,2016-08-12,,
G6NMH,Reserved,,2016-08-12,2016-08-12,,
G6NMI,Reserved,,2016-08-12,2016-08-12,,
G6NML,Reserved,,2016-08-12,2016-08-12,,
G6NMO,Reserved,,2016-08-02,2016-08-02,,
G6NMR,Reserved,,2016-08-12,2016-08-12,,
G6NMW,Reserved,,2016-08-02,2016-08-02,,
G6NNC,Reserved,,2016-08-12,2016-08-12,,
G6NND,Reserved,,2016-08-12,2016-08-12,,
G6NNE,Reserved,,2016-08-12,2016-08-12,,
G6NNL,Reserved,,2016-08-12,2016-08-12,,
G6NNR,Reserved,,2016-08-02,2016-08-02,,
G6NNX,Reserved,,2016-08-12,2016-08-12,,
G6NOD,Reserved,,2016-08-12,2016-08-12,,
G6NOF,Reserved,,2016-08-12,2016-08-12,,
G6NOH,Reserved,,2016-08-12,2016-08-12,,
G6NOJ,Reserved,,2016-08-12,2016-08-12,,
G6NOY,Reserved,,2016-08-12,2016-08-12,,
G6NPB,Reserved,,2016-08-12,2016-08-12,,
G6NPD,Reserved,,2016-08-12,2016-08-12,,
G6NPF,Reserved,,2016-08-12,2016-08-12,,
G6NPK,Reserved,,2016-08-12,2016-08-12,,
G6NPP,Reserved,,2016-07-23,2020-07-30,,1982-10-12
G6NQD,Reserved,,2016-08-12,2016-08-12,,
G6NQT,Reserved,,2016-08-12,2016-08-12,,
G6NQZ,Reserved,,2016-08-12,2016-08-12,,
G6NRA,Reserved,,2016-08-12,2016-08-12,,
G6NRD,Reserved,,2016-08-12,2016-08-12,,
G6NRF,Reserved,,2016-08-12,2016-08-12,,
G6NRQ,Reserved,,2016-08-12,2016-08-12,,
G6NRU,Reserved,,2016-08-12,2016-08-12,,
G6NRY,Reserved,,2016-08-12,2016-08-12,,
G6NRZ,Reserved,,2016-08-02,2016-08-12,,
G6NSM,Reserved,,2016-08-02,2016-08-12,,
G6NSN,Reserved,,2016-08-12,2016-08-12,,
G6NSR,Reserved,,2016-08-12,2016-08-12,,
G6NTR,Reserved,,2016-08-12,2016-08-12,,
G6NUJ,Reserved,,2016-08-12,2016-08-12,,
G6NUK,Reserved,,2016-08-12,2016-08-12,,
G6NUO,Reserved,,2016-07-23,2016-10-24,,1982-10-14
G6NUR,Reserved,,2016-08-12,2016-08-12,,
G6NVB,Reserved,,2016-08-12,2016-08-12,,
G6NVE,Reserved,,2016-08-02,2016-08-02,,
G6NVG,Reserved,,2016-08-12,2016-08-12,,
G6NVL,Reserved,,2016-08-12,2016-08-12,,
G6NVN,Reserved,,2016-08-12,2016-08-12,,
G6NVP,Reserved,,2016-08-12,2016-08-12,,
G6NVQ,Reserved,,2016-08-12,2016-08-12,,
G6NVR,Reserved,,2016-08-12,2016-08-12,,
G6NVV,Reserved,,2016-08-12,2016-08-12,,
G6NVX,Reserved,,2016-08-12,2016-08-12,,
G6NWD,Reserved,,2016-08-12,2016-08-12,,
G6NWM,Reserved,,2016-08-12,2016-08-12,,
G6NWW,Reserved,,2016-08-12,2016-08-12,,
G6NXK,Reserved,,2020-06-26,2020-06-26,,
G6NXT,Reserved,,2016-08-12,2016-08-12,,
G6NXU,Reserved,,2016-08-12,2016-08-12,,
G6NXZ,Reserved,,2016-08-12,2016-08-12,,
G6NYN,Reserved,,2016-08-12,2016-08-12,,
G6NYQ,Reserved,,2016-08-12,2016-08-12,,
G6NYZ,Reserved,,2016-08-12,2016-08-12,,
G6NZ,Reserved,,2016-07-23,2017-03-16,,1978-12-05
G6NZC,Reserved,,2016-08-12,2016-08-12,,
G6NZD,Reserved,,2016-08-12,2016-08-12,,
G6NZK,Reserved,,2016-08-12,2016-08-12,,
G6NZS,Reserved,,2016-08-12,2016-08-12,,
G6NZT,Reserved,,2016-08-12,2016-08-12,,
G6NZZ,Reserved,,2016-08-12,2016-08-12,,
G6OAA,Reserved,,2016-08-12,2016-08-12,,
G6OAB,Reserved,,2016-08-12,2016-08-12,,
G6OAL,Reserved,,2016-08-12,2016-08-12,,
G6OAO,Reserved,,2016-08-12,2016-08-12,,
G6OAX,Reserved,,2016-08-12,2016-08-12,,
G6OAZ,Reserved,,2016-08-12,2016-08-12,,
G6OBI,Reserved,,2016-08-12,2016-08-12,,
G6OBP,Reserved,,2016-07-23,2016-07-23,,1989-07-19
G6OBY,Reserved,,2016-08-12,2016-08-12,,
G6OCP,Reserved,,2016-08-12,2016-08-12,,
G6ODD,Reserved,,2016-08-12,2016-08-12,,
G6ODE,Reserved,,2016-07-23,2017-02-06,,1982-10-19
G6ODG,Reserved,,2016-08-12,2016-08-12,,
G6ODI,Reserved,,2016-08-12,2016-08-12,,
G6ODO,Reserved,,2016-08-12,2016-08-12,,
G6ODR,Reserved,,2016-08-12,2016-08-12,,
G6ODV,Reserved,,2016-08-12,2016-08-12,,
G6OEF,Reserved,,2016-08-12,2016-08-12,,
G6OEG,Reserved,,2016-08-12,2016-08-12,,
G6OEN,Reserved,,2016-08-12,2016-08-12,,
G6OEV,Reserved,,2016-08-12,2016-08-12,,
G6OFA,Reserved,,2016-08-12,2016-08-12,,
G6OFE,Reserved,,2016-08-12,2016-08-12,,
G6OFG,Reserved,,2016-08-12,2016-08-12,,
G6OFT,Reserved,,2016-08-12,2016-08-12,,
G6OFU,Reserved,,2016-08-12,2016-08-12,,
G6OFY,Reserved,,2016-08-12,2016-08-12,,
G6OGF,Reserved,,2016-08-12,2016-08-12,,
G6OGH,Reserved,,2016-08-12,2016-08-12,,
G6OGI,Reserved,,2016-08-12,2016-08-12,,
G6OHA,Reserved,,2016-08-12,2016-08-12,,
G6OHD,Reserved,,2016-08-12,2016-08-12,,
G6OHG,Reserved,,2016-08-12,2016-08-12,,
G6OHH,Reserved,,2016-08-12,2016-08-12,,
G6OHI,Reserved,,2016-08-12,2016-08-12,,
G6OHL,Reserved,,2016-08-12,2016-08-12,,
G6OHT,Reserved,,2016-08-12,2016-08-12,,
G6OHV,Reserved,,2016-08-12,2016-08-12,,
G6OHX,Reserved,,2016-08-12,2016-08-12,,
G6OHY,Reserved,,2016-08-02,2016-08-12,,
G6OHZ,Reserved,,2016-08-12,2016-08-12,,
G6OIJ,Reserved,,2016-08-12,2016-08-12,,
G6OIN,Reserved,,2016-08-12,2016-08-12,,
G6OIR,Reserved,,2016-08-12,2016-08-12,,
G6OJA,Reserved,,2016-08-12,2016-08-12,,
G6OJF,Reserved,,2016-08-12,2016-08-12,,
G6OJI,Reserved,,2016-08-12,2016-08-12,,
G6OJO,Reserved,,2016-08-12,2016-08-12,,
G6OJP,Reserved,,2016-08-12,2016-08-12,,
G6OJR,Reserved,,2016-08-12,2016-08-12,,
G6OJT,Reserved,,2016-08-12,2016-08-12,,
G6OKI,Reserved,,2016-08-12,2019-12-27,,
G6OKJ,Reserved,,2016-08-12,2016-08-12,,
G6OKK,Reserved,,2016-08-12,2016-08-12,,
G6OKM,Reserved,,2016-08-12,2016-08-12,,
G6OKN,Reserved,,2016-08-12,2016-08-12,,
G6OKO,Reserved,,2016-08-12,2016-08-12,,
G6OKU,Reserved,,2016-07-23,2019-01-21,,1982-10-21
G6OLK,Reserved,,2016-08-12,2016-08-12,,
G6OLR,Reserved,,2016-08-02,2016-08-02,,
G6OLX,Reserved,,2016-08-12,2016-08-12,,
G6OMA,Reserved,,2016-07-23,2016-07-23,,1982-10-22
G6OMI,Reserved,,2016-08-12,2016-08-12,,
G6OML,Reserved,,2016-08-12,2016-08-12,,
G6OMR,Reserved,,2016-08-12,2016-08-12,,
G6OMU,Reserved,,2016-08-12,2016-08-12,,
G6OMX,Reserved,,2016-08-12,2016-08-12,,
G6OND,Reserved,,2016-07-23,2016-07-23,,2013-04-28
G6ONJ,Reserved,,2016-08-12,2016-08-12,,
G6ONM,Reserved,,2016-08-12,2016-08-12,,
G6ONR,Reserved,,2016-08-12,2016-08-12,,
G6OOC,Reserved,,2016-08-12,2016-08-12,,
G6OOM,Reserved,,2016-08-12,2016-08-12,,
G6OOP,Reserved,,2016-08-12,2016-08-12,,
G6OOV,Reserved,,2016-08-12,2016-08-12,,
G6OOX,Reserved,,2016-08-12,2016-08-12,,
G6OOY,Reserved,,2016-08-12,2016-08-12,,
G6OPA,Reserved,,2016-08-12,2016-08-12,,
G6OPJ,Reserved,,2016-08-12,2016-08-12,,
G6OPL,Reserved,,2016-08-12,2016-08-12,,
G6OPM,Reserved,,2016-08-12,2016-08-12,,
G6OPN,Reserved,,2016-08-12,2016-08-12,,
G6OPO,Reserved,,2016-08-02,2016-08-12,,
G6OPP,Reserved,,2016-08-12,2016-08-12,,
G6OPQ,Reserved,,2016-08-02,2016-08-12,,
G6OPU,Reserved,,2016-08-12,2016-08-12,,
G6OPW,Reserved,,2016-08-12,2016-08-12,,
G6OPX,Reserved,,2016-08-12,2016-08-12,,
G6OQA,Reserved,,2016-08-12,2016-08-12,,
G6OQC,Reserved,,2016-08-02,2016-08-02,,
G6OQF,Reserved,,2016-08-12,2016-08-12,,
G6OQM,Reserved,,2016-08-12,2016-08-12,,
G6OQR,Reserved,,2016-08-12,2016-08-12,,
G6OQU,Reserved,,2016-08-12,2016-08-12,,
G6ORD,Reserved,,2016-08-02,2016-08-02,,
G6ORK,Reserved,,2016-08-12,2016-08-12,,
G6ORP,Reserved,,2016-08-12,2016-08-12,,
G6ORQ,Reserved,,2016-08-12,2016-08-12,,
G6ORU,Reserved,,2016-08-12,2016-08-12,,
G6ORW,Reserved,,2016-08-12,2016-08-12,,
G6OSD,Reserved,,2016-08-12,2016-08-12,,
G6OSE,Reserved,,2016-08-12,2016-08-12,,
G6OSG,Reserved,,2016-08-12,2016-08-12,,
G6OSQ,Reserved,,2016-08-12,2016-08-12,,
G6OSS,Reserved,,2016-08-02,2016-08-02,,
G6OSW,Reserved,,2016-08-12,2016-08-12,,
G6OTA,Reserved,,2016-08-12,2016-08-12,,
G6OTB,Reserved,,2016-08-12,2016-08-12,,
G6OTG,Reserved,,2016-07-23,2016-07-23,,1982-10-26
G6OTJ,Reserved,,2016-07-23,2016-07-23,,1982-10-26
G6OTT,Reserved,,2016-08-12,2016-08-12,,
G6OTX,Reserved,,2016-08-12,2016-08-12,,
G6OUC,Reserved,,2016-08-12,2016-08-12,,
G6OUF,Reserved,,2016-08-02,2016-08-02,,
G6OUG,Reserved,,2016-08-02,2016-08-02,,
G6OUU,Reserved,,2016-08-12,2016-08-12,,
G6OUY,Reserved,,2016-08-12,2016-08-12,,
G6OVI,Reserved,,2016-08-12,2016-08-12,,
G6OVO,Reserved,,2016-07-23,2016-08-12,,1982-10-27
G6OVP,Reserved,,2016-08-12,2016-08-12,,
G6OWA,Reserved,,2016-08-12,2016-08-12,,
G6OWD,Reserved,,2016-08-12,2016-08-12,,
G6OWF,Reserved,,2016-08-12,2016-08-12,,
G6OWG,Reserved,,2016-07-23,2016-08-12,,1982-10-27
G6OWH,Reserved,,2016-08-12,2016-08-12,,
G6OWM,Reserved,,2016-08-12,2016-08-12,,
G6OWO,Reserved,,2016-08-12,2016-08-12,,
G6OWQ,Reserved,,2016-07-23,2016-07-23,,1982-10-27
G6OWW,Reserved,,2016-08-12,2016-08-12,,
G6OWX,Reserved,,2016-08-12,2016-08-12,,
G6OXB,Reserved,,2016-08-12,2016-08-12,,
G6OXH,Reserved,,2016-08-12,2016-08-12,,
G6OXM,Reserved,,2016-08-12,2016-08-12,,
G6OXP,Reserved,,2016-08-02,2016-08-02,,
G6OXS,Reserved,,2016-08-12,2016-08-12,,
G6OYB,Reserved,,2016-08-12,2016-08-12,,
G6OYM,Reserved,,2016-07-23,2016-07-23,,1982-10-27
G6OZA,Reserved,,2016-08-12,2016-08-12,,
G6OZF,Reserved,,2016-08-12,2016-08-12,,
G6OZI,Reserved,,2016-08-12,2016-08-12,,
G6OZJ,Reserved,,2016-08-12,2016-08-12,,
G6OZN,Reserved,,2016-07-23,2016-08-12,,1983-10-27
G6OZO,Reserved,,2016-08-12,2016-08-12,,
G6OZQ,Reserved,,2016-08-12,2016-08-12,,
G6OZR,Reserved,,2016-08-12,2016-08-12,,
G6OZX,Reserved,,2016-08-12,2016-08-12,,
G6PAG,Reserved,,2016-08-12,2016-08-12,,
G6PAN,Reserved,,2016-07-23,2016-07-23,,1983-10-16
G6PAQ,Reserved,,2016-08-12,2016-08-12,,
G6PAS,Reserved,,2016-08-12,2016-08-12,,
G6PAT,Reserved,,2016-08-12,2016-08-12,,
G6PAV,Reserved,,2016-08-12,2016-08-12,,
G6PAX,Reserved,,2016-08-12,2016-08-12,,
G6PAY,Reserved,,2016-08-12,2016-08-12,,
G6PBD,Reserved,,2016-08-12,2016-08-12,,
G6PBJ,Reserved,,2016-08-12,2016-08-12,,
G6PBK,Reserved,,2016-08-12,2016-08-12,,
G6PBU,Reserved,,2016-08-12,2016-08-12,,
G6PBV,Reserved,,2016-08-12,2016-08-12,,
G6PBX,Reserved,,2016-08-12,2016-08-12,,
G6PBY,Reserved,,2016-08-12,2016-08-12,,
G6PCF,Reserved,,2016-08-12,2016-08-12,,
G6PCJ,Reserved,,2016-08-12,2016-08-12,,
G6PCN,Reserved,,2016-07-23,2017-02-10,,1983-10-28
G6PDB,Reserved,,2016-08-12,2020-09-28,,
G6PDI,Reserved,,2020-03-26,2020-03-26,,
G6PDK,Reserved,,2016-08-12,2016-08-12,,
G6PDP,Reserved,,2016-08-12,2016-08-12,,
G6PEI,Reserved,,2016-08-12,2016-08-12,,
G6PEJ,Reserved,,2016-07-23,2016-08-12,,2010-01-25
G6PEN,Reserved,,2016-08-12,2016-08-12,,
G6PEZ,Reserved,,2016-08-12,2016-08-12,,
G6PFB,Reserved,,2016-08-12,2020-02-19,,
G6PFD,Reserved,,2016-08-12,2020-02-19,,
G6PFM,Reserved,,2016-08-12,2016-08-12,,
G6PFT,Reserved,,2016-08-12,2016-08-12,,
G6PFU,Reserved,,2016-07-23,2016-08-12,,1982-10-29
G6PGB,Reserved,,2016-08-12,2016-08-12,,
G6PGC,Reserved,,2016-08-12,2016-08-12,,
G6PGD,Reserved,,2016-08-12,2016-08-12,,
G6PGX,Reserved,,2016-08-12,2016-08-12,,
G6PGY,Reserved,,2016-08-12,2016-08-12,,
G6PHE,Reserved,,2016-08-12,2016-08-12,,
G6PHV,Reserved,,2016-08-12,2016-08-12,,
G6PHY,Reserved,,2016-08-12,2016-08-12,,
G6PIC,Reserved,,2016-08-12,2016-08-12,,
G6PIE,Reserved,,2016-08-12,2016-08-12,,
G6PIF,Reserved,,2016-07-23,2016-08-12,,1982-11-01
G6PIP,Reserved,,2016-08-12,2016-08-12,,
G6PIR,Reserved,,2016-08-12,2016-08-12,,
G6PIT,Reserved,,2016-08-12,2016-08-12,,
G6PIW,Reserved,,2016-08-12,2016-08-12,,
G6PJB,Reserved,,2016-08-12,2016-08-12,,
G6PJG,Reserved,,2016-08-12,2016-08-12,,
G6PJI,Reserved,,2016-08-12,2016-08-12,,
G6PJJ,Reserved,,2016-08-12,2016-08-12,,
G6PJK,Reserved,,2016-08-12,2016-08-12,,
G6PJM,Reserved,,2016-08-02,2016-08-02,,
G6PJS,Reserved,,2016-08-12,2016-08-12,,
G6PJU,Reserved,,2016-08-12,2016-08-12,,
G6PJW,Reserved,,2016-08-12,2016-08-12,,
G6PJX,Reserved,,2016-08-12,2016-08-12,,
G6PKA,Reserved,,2016-08-12,2016-08-12,,
G6PKF,Reserved,,2016-08-12,2016-08-12,,
G6PKL,Reserved,,2016-08-12,2016-08-12,,
G6PKN,Reserved,,2016-08-12,2016-08-12,,
G6PKR,Reserved,,2016-08-12,2016-08-12,,
G6PKT,Reserved,,2016-08-12,2016-08-12,,
G6PKZ,Reserved,,2016-07-23,2016-07-23,,1983-06-29
G6PLB,Reserved,,2016-08-12,2016-08-12,,
G6PLH,Reserved,,2016-07-23,2016-07-23,,1983-11-02
G6PLZ,Reserved,,2016-08-12,2016-08-12,,
G6PME,Reserved,,2016-08-12,2016-08-12,,
G6PMG,Reserved,,2016-08-12,2016-08-12,,
G6PMH,Reserved,,2016-08-12,2016-08-12,,
G6PML,Reserved,,2016-08-12,2016-08-12,,
G6PMM,Reserved,,2016-08-12,2016-08-12,,
G6PMP,Reserved,,2016-08-12,2016-08-12,,
G6PMS,Reserved,,2016-08-12,2016-08-12,,
G6PMT,Reserved,,2016-07-23,2017-06-01,,1982-11-02
G6PMX,Reserved,,2016-07-23,2016-07-23,,2007-10-10
G6PMZ,Reserved,,2016-08-12,2016-08-12,,
G6PNF,Reserved,,2016-08-12,2016-08-12,,
G6PNI,Reserved,,2016-08-12,2016-08-12,,
G6PNL,Reserved,,2016-08-12,2016-08-12,,
G6PNM,Reserved,,2016-08-12,2016-08-12,,
G6PNQ,Reserved,,2016-08-12,2016-08-12,,
G6PNR,Reserved,,2016-08-12,2016-08-12,,
G6PNT,Reserved,,2016-08-12,2016-08-12,,
G6PNU,Reserved,,2016-08-12,2016-08-12,,
G6PNZ,Reserved,,2016-08-12,2016-08-12,,
G6POA,Reserved,,2016-08-12,2016-08-12,,
G6POD,Reserved,,2016-08-02,2016-08-02,,
G6POF,Reserved,,2016-08-12,2016-08-12,,
G6PPC,Reserved,,2016-08-12,2016-08-12,,
G6PPH,Reserved,,2016-08-12,2016-08-12,,
G6PPI,Reserved,,2016-08-12,2016-08-12,,
G6PPL,Reserved,,2016-08-12,2016-08-12,,
G6PPT,Reserved,,2016-08-12,2016-08-12,,
G6PQA,Reserved,,2016-08-12,2016-08-12,,
G6PQB,Reserved,,2016-08-12,2016-08-12,,
G6PQK,Reserved,,2016-08-12,2016-08-12,,
G6PQM,Reserved,,2016-08-12,2016-08-12,,
G6PQQ,Reserved,,2016-08-12,2016-10-06,,
G6PQS,Reserved,,2016-08-12,2016-08-12,,
G6PQT,Reserved,,2016-08-12,2016-08-12,,
G6PQU,Reserved,,2016-08-02,2016-08-12,,
G6PRG,Reserved,,2016-08-12,2016-08-12,,
G6PRI,Reserved,,2016-08-12,2016-08-12,,
G6PRK,Reserved,,2016-08-12,2016-08-12,,
G6PRO,Reserved,,2016-07-23,2016-07-23,,1982-11-03
G6PSB,Reserved,,2016-08-12,2016-08-12,,
G6PSD,Reserved,,2016-08-12,2016-08-12,,
G6PSG,Reserved,,2016-08-12,2016-08-12,,
G6PSK,Reserved,,2016-08-12,2016-08-12,,
G6PSM,Reserved,,2016-08-12,2016-08-12,,
G6PSN,Reserved,,2016-08-12,2016-08-12,,
G6PST,Reserved,,2016-08-12,2016-08-12,,
G6PTE,Reserved,,2016-08-12,2016-08-12,,
G6PTI,Reserved,,2016-07-23,2017-03-06,,1982-11-04
G6PTP,Reserved,,2016-08-12,2016-08-12,,
G6PTZ,Reserved,,2016-08-02,2016-08-12,,
G6PUA,Reserved,,2016-08-12,2016-08-12,,
G6PUF,Reserved,,2016-08-12,2016-08-12,,
G6PUH,Reserved,,2016-08-12,2016-08-12,,
G6PUQ,Reserved,,2016-08-12,2016-08-12,,
G6PUY,Reserved,,2016-08-12,2016-08-12,,
G6PVB,Reserved,,2016-08-12,2016-08-12,,
G6PVG,Reserved,,2016-08-12,2016-08-12,,
G6PVO,Reserved,,2016-08-12,2016-08-12,,
G6PVP,Reserved,,2016-08-12,2016-08-12,,
G6PVS,Reserved,,2016-08-12,2016-08-12,,
G6PWA,Reserved,,2016-08-12,2016-08-12,,
G6PWC,Reserved,,2016-08-12,2016-08-12,,
G6PWE,Reserved,,2016-08-12,2016-08-12,,
G6PWZ,Reserved,,2016-07-23,2016-08-02,,1983-11-05
G6PXA,Reserved,,2016-08-02,2016-08-02,,
G6PXF,Reserved,,2016-07-23,2016-07-23,,1982-11-05
G6PXH,Reserved,,2016-08-12,2016-08-12,,
G6PXV,Reserved,,2016-08-12,2016-08-12,,
G6PXY,Reserved,,2016-08-12,2016-08-12,,
G6PXZ,Reserved,,2016-08-12,2016-08-12,,
G6PYC,Reserved,,2016-08-12,2016-08-12,,
G6PYH,Reserved,,2016-08-12,2016-08-12,,
G6PYN,Reserved,,2016-08-12,2019-12-31,,
G6PYO,Available,,2019-12-31,2019-12-31,,
G6PYT,Reserved,,2016-08-12,2016-08-12,,
G6PYV,Reserved,,2016-08-12,2016-08-12,,
G6PYX,Reserved,,2016-08-12,2016-08-12,,
G6PYY,Reserved,,2016-08-12,2016-08-12,,
G6PZJ,Reserved,,2016-08-12,2016-08-12,,
G6PZQ,Reserved,,2016-08-12,2016-08-12,,
G6PZT,Reserved,,2016-08-12,2016-08-12,,
G6PZZ,Reserved,,2016-08-12,2016-08-12,,
G6RAD,Reserved,,2016-08-12,2016-08-12,,
G6RAE,Reserved,,2016-08-02,2016-08-12,,
G6RAJ,Reserved,,2016-07-23,2016-07-23,,1993-08-10
G6RAR,Reserved,,2016-07-23,2016-07-23,,1982-11-08
G6RAU,Reserved,,2016-07-23,2016-07-23,,1982-11-08
G6RBB,Reserved,,2016-08-02,2016-08-02,,
G6RBF,Reserved,,2016-08-12,2016-08-12,,
G6RBJ,Reserved,,2016-07-23,2016-07-23,,1983-11-09
G6RBK,Available,,2016-07-23,2020-05-21,,
G6RBQ,Reserved,,2016-08-12,2016-08-12,,
G6RBT,Reserved,,2016-08-12,2016-08-12,,
G6RBW,Reserved,,2016-08-12,2016-08-12,,
G6RBX,Reserved,,2016-08-12,2016-08-12,,
G6RCE,Reserved,,2016-08-12,2016-08-12,,
G6RCH,Reserved,,2016-07-23,2016-07-23,,1983-11-09
G6RCJ,Reserved,,2016-08-02,2016-08-02,,
