callsign,product,status,type,created_date,last_modified_date,licence_version_last_modified_date,licence_version_original_start_date
M3WTV,,Reserved,Call Sign - Amateur,,,,
M3WTW,,Reserved,Call Sign - Amateur,,,,
M3WTX,,Allocated,Call Sign - Amateur,,,,
M3WTY,,Allocated,Call Sign - Amateur,,,,
M3WTZ,,Allocated,Call Sign - Amateur,,,,
M3WUA,,Allocated,Call Sign - Amateur,,,,
M3WUB,,Allocated,Call Sign - Amateur,,,,
M3WUC,,Allocated,Call Sign - Amateur,,,,
M3WUD,,Reserved,Call Sign - Amateur,,,,
M3WUE,,Allocated,Call Sign - Amateur,,,,
M3WUF,,Allocated,Call Sign - Amateur,,,,
M3WUG,,Allocated,Call Sign - Amateur,,,,
M3WUH,,Allocated,Call Sign - Amateur,,,,
M3WUI,,Allocated,Call Sign - Amateur,,,,
M3WUJ,,Allocated,Call Sign - Amateur,,,,
M3WUK,,Allocated,Call Sign - Amateur,,,,
M3WUL,,Reserved,Call Sign - Amateur,,,,
M3WUM,,Allocated,Call Sign - Amateur,,,,
M3WUN,,Allocated,Call Sign - Amateur,,,,
M3WUO,,Allocated,Call Sign - Amateur,,,,
M3WUP,,Allocated,Call Sign - Amateur,,,,
M3WUQ,,Allocated,Call Sign - Amateur,,,,
M3WUR,,Reserved,Call Sign - Amateur,,,,
M3WUS,,Allocated,Call Sign - Amateur,,,,
M3WUT,,Allocated,Call Sign - Amateur,,,,
M3WUU,,Reserved,Call Sign - Amateur,,,,
M3WUV,,Allocated,Call Sign - Amateur,,,,
M3WUW,,Allocated,Call Sign - Amateur,,,,
M3WUX,,Allocated,Call Sign - Amateur,,,,
M3WUY,,Allocated,Call Sign - Amateur,,,,
M3WUZ,,Reserved,Call Sign - Amateur,,,,
M3WVA,,Allocated,Call Sign - Amateur,,,,
M3WVB,,Allocated,Call Sign - Amateur,,,,
M3WVC,,Allocated,Call Sign - Amateur,,,,
M3WVD,,Allocated,Call Sign - Amateur,,,,
M3WVE,,Allocated,Call Sign - Amateur,,,,
M3WVF,,Allocated,Call Sign - Amateur,,,,
M3WVG,,Allocated,Call Sign - Amateur,,,,
M3WVH,,Reserved,Call Sign - Amateur,,,,
M3WVI,,Allocated,Call Sign - Amateur,,,,
M3WVJ,,Allocated,Call Sign - Amateur,,,,
M3WVK,,Reserved,Call Sign - Amateur,,,,
M3WVL,,Allocated,Call Sign - Amateur,,,,
M3WVM,,Allocated,Call Sign - Amateur,,,,
M3WVN,,Allocated,Call Sign - Amateur,,,,
M3WVO,,Allocated,Call Sign - Amateur,,,,
M3WVP,,Allocated,Call Sign - Amateur,,,,
M3WVQ,,Allocated,Call Sign - Amateur,,,,
M3WVR,,Reserved,Call Sign - Amateur,,,,
M3WVS,,Allocated,Call Sign - Amateur,,,,
M3WVT,,Allocated,Call Sign - Amateur,,,,
M3WVU,,Allocated,Call Sign - Amateur,,,,
M3WVV,,Reserved,Call Sign - Amateur,,,,
M3WVW,,Reserved,Call Sign - Amateur,,,,
M3WVX,,Allocated,Call Sign - Amateur,,,,
M3WVY,,Allocated,Call Sign - Amateur,,,,
M3WVZ,,Reserved,Call Sign - Amateur,,,,
M3WWA,,Reserved,Call Sign - Amateur,,,,
M3WWB,,Allocated,Call Sign - Amateur,,,,
M3WWC,,Reserved,Call Sign - Amateur,,,,
M3WWD,,Allocated,Call Sign - Amateur,,,,
M3WWE,,Allocated,Call Sign - Amateur,,,,
M3WWF,,Allocated,Call Sign - Amateur,,,,
M3WWG,,Reserved,Call Sign - Amateur,,,,
M3WWH,,Allocated,Call Sign - Amateur,,,,
M3WWI,,Allocated,Call Sign - Amateur,,,,
M3WWJ,,Allocated,Call Sign - Amateur,,,,
M3WWK,,Reserved,Call Sign - Amateur,,,,
M3WWL,,Allocated,Call Sign - Amateur,,,,
M3WWM,,Allocated,Call Sign - Amateur,,,,
M3WWN,,Allocated,Call Sign - Amateur,,,,
M3WWO,,Allocated,Call Sign - Amateur,,,,
M3WWP,,Allocated,Call Sign - Amateur,,,,
M3WWQ,,Allocated,Call Sign - Amateur,,,,
M3WWR,,Allocated,Call Sign - Amateur,,,,
M3WWS,,Reserved,Call Sign - Amateur,,,,
M3WWT,,Allocated,Call Sign - Amateur,,,,
M3WWU,,Allocated,Call Sign - Amateur,,,,
M3WWV,,Allocated,Call Sign - Amateur,,,,
M3WWW,,Reserved,Call Sign - Amateur,,,,
M3WWX,,Allocated,Call Sign - Amateur,,,,
M3WWY,,Allocated,Call Sign - Amateur,,,,
M3WWZ,,Allocated,Call Sign - Amateur,,,,
M3WXA,,Reserved,Call Sign - Amateur,,,,
M3WXB,,Allocated,Call Sign - Amateur,,,,
M3WXC,,Reserved,Call Sign - Amateur,,,,
M3WXD,,Allocated,Call Sign - Amateur,,,,
M3WXE,,Reserved,Call Sign - Amateur,,,,
M3WXF,,Reserved,Call Sign - Amateur,,,,
M3WXG,,Allocated,Call Sign - Amateur,,,,
M3WXH,,Allocated,Call Sign - Amateur,,,,
M3WXI,,Allocated,Call Sign - Amateur,,,,
M3WXJ,,Reserved,Call Sign - Amateur,,,,
M3WXK,,Allocated,Call Sign - Amateur,,,,
M3WXL,,Reserved,Call Sign - Amateur,,,,
M3WXM,,Allocated,Call Sign - Amateur,,,,
M3WXN,,Allocated,Call Sign - Amateur,,,,
M3WXO,,Allocated,Call Sign - Amateur,,,,
M3WXP,,Allocated,Call Sign - Amateur,,,,
M3WXQ,,Allocated,Call Sign - Amateur,,,,
M3WXR,,Reserved,Call Sign - Amateur,,,,
M3WXS,,Allocated,Call Sign - Amateur,,,,
M3WXT,,Reserved,Call Sign - Amateur,,,,
M3WXU,,Allocated,Call Sign - Amateur,,,,
M3WXV,,Allocated,Call Sign - Amateur,,,,
M3WXW,,Allocated,Call Sign - Amateur,,,,
M3WXX,,Allocated,Call Sign - Amateur,,,,
M3WXY,,Allocated,Call Sign - Amateur,,,,
M3WXZ,,Reserved,Call Sign - Amateur,,,,
M3WYA,,Allocated,Call Sign - Amateur,,,,
M3WYB,,Reserved,Call Sign - Amateur,,,,
M3WYC,,Reserved,Call Sign - Amateur,,,,
M3WYD,,Allocated,Call Sign - Amateur,,,,
M3WYE,,Allocated,Call Sign - Amateur,,,,
M3WYF,,Reserved,Call Sign - Amateur,,,,
M3WYG,,Allocated,Call Sign - Amateur,,,,
M3WYH,,Allocated,Call Sign - Amateur,,,,
M3WYI,,Allocated,Call Sign - Amateur,,,,
M3WYJ,,Allocated,Call Sign - Amateur,,,,
M3WYK,,Reserved,Call Sign - Amateur,,,,
M3WYL,,Allocated,Call Sign - Amateur,,,,
M3WYM,,Allocated,Call Sign - Amateur,,,,
M3WYN,,Reserved,Call Sign - Amateur,,,,
M3WYO,,Reserved,Call Sign - Amateur,,,,
M3WYP,,Allocated,Call Sign - Amateur,,,,
M3WYQ,,Allocated,Call Sign - Amateur,,,,
M3WYR,,Allocated,Call Sign - Amateur,,,,
M3WYS,,Reserved,Call Sign - Amateur,,,,
M3WYT,,Allocated,Call Sign - Amateur,,,,
M3WYU,,Allocated,Call Sign - Amateur,,,,
M3WYV,,Allocated,Call Sign - Amateur,,,,
M3WYW,,Reserved,Call Sign - Amateur,,,,
M3WYX,,Allocated,Call Sign - Amateur,,,,
M3WYY,,Reserved,Call Sign - Amateur,,,,
M3WYZ,,Allocated,Call Sign - Amateur,,,,
M3WZA,,Reserved,Call Sign - Amateur,,,,
M3WZB,,Reserved,Call Sign - Amateur,,,,
M3WZC,,Allocated,Call Sign - Amateur,,,,
M3WZD,,Allocated,Call Sign - Amateur,,,,
M3WZE,,Reserved,Call Sign - Amateur,,,,
M3WZF,,Allocated,Call Sign - Amateur,,,,
M3WZG,,Allocated,Call Sign - Amateur,,,,
M3WZH,,Allocated,Call Sign - Amateur,,,,
M3WZI,,Allocated,Call Sign - Amateur,,,,
M3WZJ,,Allocated,Call Sign - Amateur,,,,
M3WZK,,Allocated,Call Sign - Amateur,,,,
M3WZL,,Allocated,Call Sign - Amateur,,,,
M3WZM,,Reserved,Call Sign - Amateur,,,,
M3WZN,,Allocated,Call Sign - Amateur,,,,
M3WZO,,Allocated,Call Sign - Amateur,,,,
M3WZP,,Allocated,Call Sign - Amateur,,,,
M3WZQ,,Allocated,Call Sign - Amateur,,,,
M3WZR,,Allocated,Call Sign - Amateur,,,,
M3WZS,,Allocated,Call Sign - Amateur,,,,
M3WZT,,Allocated,Call Sign - Amateur,,,,
M3WZU,,Allocated,Call Sign - Amateur,,,,
M3WZV,,Allocated,Call Sign - Amateur,,,,
M3WZW,,Reserved,Call Sign - Amateur,,,,
M3WZX,,Allocated,Call Sign - Amateur,,,,
M3WZY,,Allocated,Call Sign - Amateur,,,,
M3WZZ,,Allocated,Call Sign - Amateur,,,,
M3XAA,,Allocated,Call Sign - Amateur,,,,
M3XAB,,Reserved,Call Sign - Amateur,,,,
M3XAC,,Allocated,Call Sign - Amateur,,,,
M3XAD,,Allocated,Call Sign - Amateur,,,,
M3XAE,,Reserved,Call Sign - Amateur,,,,
M3XAF,,Allocated,Call Sign - Amateur,,,,
M3XAG,,Allocated,Call Sign - Amateur,,,,
M3XAH,,Allocated,Call Sign - Amateur,,,,
M3XAI,,Allocated,Call Sign - Amateur,,,,
M3XAJ,,Allocated,Call Sign - Amateur,,,,
M3XAK,,Allocated,Call Sign - Amateur,,,,
M3XAL,,Allocated,Call Sign - Amateur,,,,
M3XAM,,Allocated,Call Sign - Amateur,,,,
M3XAN,,Allocated,Call Sign - Amateur,,,,
M3XAO,,Allocated,Call Sign - Amateur,,,,
M3XAP,,Allocated,Call Sign - Amateur,,,,
M3XAQ,,Allocated,Call Sign - Amateur,,,,
M3XAR,,Allocated,Call Sign - Amateur,,,,
M3XAS,,Allocated,Call Sign - Amateur,,,,
M3XAT,,Reserved,Call Sign - Amateur,,,,
M3XAU,,Allocated,Call Sign - Amateur,,,,
M3XAV,,Allocated,Call Sign - Amateur,,,,
M3XAW,,Reserved,Call Sign - Amateur,,,,
M3XAX,,Reserved,Call Sign - Amateur,,,,
M3XAY,,Allocated,Call Sign - Amateur,,,,
M3XAZ,,Reserved,Call Sign - Amateur,,,,
M3XBA,,Allocated,Call Sign - Amateur,,,,
M3XBB,,Reserved,Call Sign - Amateur,,,,
M3XBC,,Allocated,Call Sign - Amateur,,,,
M3XBD,,Allocated,Call Sign - Amateur,,,,
M3XBE,,Allocated,Call Sign - Amateur,,,,
M3XBF,,Allocated,Call Sign - Amateur,,,,
M3XBG,,Reserved,Call Sign - Amateur,,,,
M3XBH,,Allocated,Call Sign - Amateur,,,,
M3XBI,,Allocated,Call Sign - Amateur,,,,
M3XBJ,,Allocated,Call Sign - Amateur,,,,
M3XBK,,Reserved,Call Sign - Amateur,,,,
M3XBL,,Allocated,Call Sign - Amateur,,,,
M3XBM,,Reserved,Call Sign - Amateur,,,,
M3XBN,,Allocated,Call Sign - Amateur,,,,
M3XBO,,Allocated,Call Sign - Amateur,,,,
M3XBP,,Allocated,Call Sign - Amateur,,,,
M3XBQ,,Allocated,Call Sign - Amateur,,,,
M3XBR,,Reserved,Call Sign - Amateur,,,,
M3XBS,,Allocated,Call Sign - Amateur,,,,
M3XBT,,Allocated,Call Sign - Amateur,,,,
M3XBU,,Allocated,Call Sign - Amateur,,,,
M3XBV,,Allocated,Call Sign - Amateur,,,,
M3XBW,,Allocated,Call Sign - Amateur,,,,
M3XBX,,Reserved,Call Sign - Amateur,,,,
M3XBY,,Reserved,Call Sign - Amateur,,,,
M3XBZ,,Allocated,Call Sign - Amateur,,,,
M3XCA,,Allocated,Call Sign - Amateur,,,,
M3XCB,,Allocated,Call Sign - Amateur,,,,
M3XCC,,Allocated,Call Sign - Amateur,,,,
M3XCD,,Allocated,Call Sign - Amateur,,,,
M3XCE,,Reserved,Call Sign - Amateur,,,,
M3XCF,,Allocated,Call Sign - Amateur,,,,
M3XCG,,Allocated,Call Sign - Amateur,,,,
M3XCH,,Allocated,Call Sign - Amateur,,,,
M3XCI,,Reserved,Call Sign - Amateur,,,,
M3XCJ,,Allocated,Call Sign - Amateur,,,,
M3XCK,,Allocated,Call Sign - Amateur,,,,
M3XCL,,Allocated,Call Sign - Amateur,,,,
M3XCM,,Allocated,Call Sign - Amateur,,,,
M3XCN,,Allocated,Call Sign - Amateur,,,,
M3XCO,,Allocated,Call Sign - Amateur,,,,
M3XCP,,Allocated,Call Sign - Amateur,,,,
M3XCQ,,Allocated,Call Sign - Amateur,,,,
M3XCR,,Reserved,Call Sign - Amateur,,,,
M3XCS,,Allocated,Call Sign - Amateur,,,,
M3XCT,,Reserved,Call Sign - Amateur,,,,
M3XCU,,Allocated,Call Sign - Amateur,,,,
M3XCV,,Allocated,Call Sign - Amateur,,,,
M3XCW,,Reserved,Call Sign - Amateur,,,,
M3XCX,,Allocated,Call Sign - Amateur,,,,
M3XCY,,Reserved,Call Sign - Amateur,,,,
M3XCZ,,Allocated,Call Sign - Amateur,,,,
M3XDA,,Allocated,Call Sign - Amateur,,,,
M3XDB,,Allocated,Call Sign - Amateur,,,,
M3XDC,,Allocated,Call Sign - Amateur,,,,
M3XDD,,Allocated,Call Sign - Amateur,,,,
M3XDE,,Reserved,Call Sign - Amateur,,,,
M3XDF,,Reserved,Call Sign - Amateur,,,,
M3XDG,,Reserved,Call Sign - Amateur,,,,
M3XDH,,Allocated,Call Sign - Amateur,,,,
M3XDI,,Allocated,Call Sign - Amateur,,,,
M3XDJ,,Reserved,Call Sign - Amateur,,,,
M3XDK,,Reserved,Call Sign - Amateur,,,,
M3XDL,,Reserved,Call Sign - Amateur,,,,
M3XDM,,Reserved,Call Sign - Amateur,,,,
M3XDN,,Allocated,Call Sign - Amateur,,,,
M3XDO,,Allocated,Call Sign - Amateur,,,,
M3XDP,,Allocated,Call Sign - Amateur,,,,
M3XDQ,,Allocated,Call Sign - Amateur,,,,
M3XDR,,Allocated,Call Sign - Amateur,,,,
M3XDS,,Reserved,Call Sign - Amateur,,,,
M3XDT,,Allocated,Call Sign - Amateur,,,,
M3XDU,,Reserved,Call Sign - Amateur,,,,
M3XDV,,Allocated,Call Sign - Amateur,,,,
M3XDW,,Allocated,Call Sign - Amateur,,,,
M3XDX,,Reserved,Call Sign - Amateur,,,,
M3XDY,,Allocated,Call Sign - Amateur,,,,
M3XDZ,,Allocated,Call Sign - Amateur,,,,
M3XEA,,Allocated,Call Sign - Amateur,,,,
M3XEB,,Allocated,Call Sign - Amateur,,,,
M3XEC,,Allocated,Call Sign - Amateur,,,,
M3XED,,Allocated,Call Sign - Amateur,,,,
M3XEE,,Allocated,Call Sign - Amateur,,,,
M3XEF,,Allocated,Call Sign - Amateur,,,,
M3XEG,,Allocated,Call Sign - Amateur,,,,
M3XEH,,Allocated,Call Sign - Amateur,,,,
M3XEI,,Allocated,Call Sign - Amateur,,,,
M3XEJ,,Allocated,Call Sign - Amateur,,,,
M3XEK,,Reserved,Call Sign - Amateur,,,,
M3XEL,,Allocated,Call Sign - Amateur,,,,
M3XEM,,Allocated,Call Sign - Amateur,,,,
M3XEN,,Allocated,Call Sign - Amateur,,,,
M3XEO,,Allocated,Call Sign - Amateur,,,,
M3XEP,,Reserved,Call Sign - Amateur,,,,
M3XEQ,,Allocated,Call Sign - Amateur,,,,
M3XER,,Reserved,Call Sign - Amateur,,,,
M3XES,,Reserved,Call Sign - Amateur,,,,
M3XET,,Reserved,Call Sign - Amateur,,,,
M3XEU,,Reserved,Call Sign - Amateur,,,,
M3XEV,,Allocated,Call Sign - Amateur,,,,
M3XEW,,Allocated,Call Sign - Amateur,,,,
M3XEX,,Allocated,Call Sign - Amateur,,,,
M3XEY,,Allocated,Call Sign - Amateur,,,,
M3XEZ,,Allocated,Call Sign - Amateur,,,,
M3XFA,,Allocated,Call Sign - Amateur,,,,
M3XFB,,Allocated,Call Sign - Amateur,,,,
M3XFC,,Allocated,Call Sign - Amateur,,,,
M3XFD,,Allocated,Call Sign - Amateur,,,,
M3XFE,,Allocated,Call Sign - Amateur,,,,
M3XFF,,Allocated,Call Sign - Amateur,,,,
M3XFG,,Allocated,Call Sign - Amateur,,,,
M3XFH,,Allocated,Call Sign - Amateur,,,,
M3XFI,,Allocated,Call Sign - Amateur,,,,
M3XFJ,,Allocated,Call Sign - Amateur,,,,
M3XFK,,Reserved,Call Sign - Amateur,,,,
M3XFL,,Allocated,Call Sign - Amateur,,,,
M3XFM,,Allocated,Call Sign - Amateur,,,,
M3XFN,,Allocated,Call Sign - Amateur,,,,
M3XFO,,Reserved,Call Sign - Amateur,,,,
M3XFP,,Allocated,Call Sign - Amateur,,,,
M3XFQ,,Allocated,Call Sign - Amateur,,,,
M3XFR,,Reserved,Call Sign - Amateur,,,,
M3XFS,,Allocated,Call Sign - Amateur,,,,
M3XFT,,Allocated,Call Sign - Amateur,,,,
M3XFU,,Allocated,Call Sign - Amateur,,,,
M3XFV,,Allocated,Call Sign - Amateur,,,,
M3XFW,,Allocated,Call Sign - Amateur,,,,
M3XFX,,Allocated,Call Sign - Amateur,,,,
M3XFY,,Allocated,Call Sign - Amateur,,,,
M3XFZ,,Allocated,Call Sign - Amateur,,,,
M3XGA,,Allocated,Call Sign - Amateur,,,,
M3XGB,,Allocated,Call Sign - Amateur,,,,
M3XGC,,Allocated,Call Sign - Amateur,,,,
M3XGD,,Allocated,Call Sign - Amateur,,,,
M3XGE,,Allocated,Call Sign - Amateur,,,,
M3XGF,,Allocated,Call Sign - Amateur,,,,
M3XGG,,Reserved,Call Sign - Amateur,,,,
M3XGH,,Reserved,Call Sign - Amateur,,,,
M3XGI,,Allocated,Call Sign - Amateur,,,,
M3XGJ,,Allocated,Call Sign - Amateur,,,,
M3XGK,,Allocated,Call Sign - Amateur,,,,
M3XGL,,Allocated,Call Sign - Amateur,,,,
M3XGM,,Allocated,Call Sign - Amateur,,,,
M3XGN,,Reserved,Call Sign - Amateur,,,,
M3XGO,,Allocated,Call Sign - Amateur,,,,
M3XGP,,Allocated,Call Sign - Amateur,,,,
M3XGQ,,Reserved,Call Sign - Amateur,,,,
M3XGR,,Allocated,Call Sign - Amateur,,,,
M3XGS,,Allocated,Call Sign - Amateur,,,,
M3XGT,,Reserved,Call Sign - Amateur,,,,
M3XGU,,Allocated,Call Sign - Amateur,,,,
M3XGV,,Allocated,Call Sign - Amateur,,,,
M3XGW,,Allocated,Call Sign - Amateur,,,,
M3XGX,,Reserved,Call Sign - Amateur,,,,
M3XGY,,Allocated,Call Sign - Amateur,,,,
M3XGZ,,Allocated,Call Sign - Amateur,,,,
M3XHA,,Allocated,Call Sign - Amateur,,,,
M3XHB,,Allocated,Call Sign - Amateur,,,,
M3XHC,,Allocated,Call Sign - Amateur,,,,
M3XHD,,Allocated,Call Sign - Amateur,,,,
M3XHE,,Reserved,Call Sign - Amateur,,,,
M3XHF,,Reserved,Call Sign - Amateur,,,,
M3XHG,,Allocated,Call Sign - Amateur,,,,
M3XHH,,Allocated,Call Sign - Amateur,,,,
M3XHI,,Allocated,Call Sign - Amateur,,,,
M3XHJ,,Allocated,Call Sign - Amateur,,,,
M3XHK,,Allocated,Call Sign - Amateur,,,,
M3XHL,,Allocated,Call Sign - Amateur,,,,
M3XHM,,Allocated,Call Sign - Amateur,,,,
M3XHN,,Allocated,Call Sign - Amateur,,,,
M3XHO,,Reserved,Call Sign - Amateur,,,,
M3XHP,,Allocated,Call Sign - Amateur,,,,
M3XHQ,,Allocated,Call Sign - Amateur,,,,
M3XHR,,Allocated,Call Sign - Amateur,,,,
M3XHS,,Allocated,Call Sign - Amateur,,,,
M3XHT,,Allocated,Call Sign - Amateur,,,,
M3XHU,,Allocated,Call Sign - Amateur,,,,
M3XHV,,Allocated,Call Sign - Amateur,,,,
M3XHW,,Allocated,Call Sign - Amateur,,,,
M3XHX,,Reserved,Call Sign - Amateur,,,,
M3XHY,,Allocated,Call Sign - Amateur,,,,
M3XHZ,,Allocated,Call Sign - Amateur,,,,
M3XIA,,Allocated,Call Sign - Amateur,,,,
M3XIB,,Allocated,Call Sign - Amateur,,,,
M3XIC,,Reserved,Call Sign - Amateur,,,,
M3XID,,Allocated,Call Sign - Amateur,,,,
M3XIE,,Allocated,Call Sign - Amateur,,,,
M3XIF,,Allocated,Call Sign - Amateur,,,,
M3XIG,,Allocated,Call Sign - Amateur,,,,
M3XIH,,Allocated,Call Sign - Amateur,,,,
M3XII,,Allocated,Call Sign - Amateur,,,,
M3XIJ,,Allocated,Call Sign - Amateur,,,,
M3XIK,,Allocated,Call Sign - Amateur,,,,
M3XIL,,Allocated,Call Sign - Amateur,,,,
M3XIM,,Allocated,Call Sign - Amateur,,,,
M3XIN,,Reserved,Call Sign - Amateur,,,,
M3XIO,,Allocated,Call Sign - Amateur,,,,
M3XIP,,Allocated,Call Sign - Amateur,,,,
M3XIQ,,Reserved,Call Sign - Amateur,,,,
M3XIR,,Allocated,Call Sign - Amateur,,,,
M3XIS,,Reserved,Call Sign - Amateur,,,,
M3XIT,,Reserved,Call Sign - Amateur,,,,
M3XIU,,Allocated,Call Sign - Amateur,,,,
M3XIV,,Allocated,Call Sign - Amateur,,,,
M3XIW,,Allocated,Call Sign - Amateur,,,,
M3XIX,,Allocated,Call Sign - Amateur,,,,
M3XIY,,Allocated,Call Sign - Amateur,,,,
M3XIZ,,Allocated,Call Sign - Amateur,,,,
M3XJA,,Allocated,Call Sign - Amateur,,,,
M3XJB,,Reserved,Call Sign - Amateur,,,,
M3XJC,,Reserved,Call Sign - Amateur,,,,
M3XJD,,Allocated,Call Sign - Amateur,,,,
M3XJE,,Allocated,Call Sign - Amateur,,,,
M3XJF,,Allocated,Call Sign - Amateur,,,,
M3XJG,,Allocated,Call Sign - Amateur,,,,
M3XJH,,Allocated,Call Sign - Amateur,,,,
M3XJI,,Reserved,Call Sign - Amateur,,,,
M3XJJ,,Reserved,Call Sign - Amateur,,,,
M3XJK,,Allocated,Call Sign - Amateur,,,,
M3XJL,,Allocated,Call Sign - Amateur,,,,
M3XJM,,Allocated,Call Sign - Amateur,,,,
M3XJN,,Allocated,Call Sign - Amateur,,,,
M3XJO,,Allocated,Call Sign - Amateur,,,,
M3XJP,,Allocated,Call Sign - Amateur,,,,
M3XJQ,,Allocated,Call Sign - Amateur,,,,
M3XJR,,Allocated,Call Sign - Amateur,,,,
M3XJS,,Reserved,Call Sign - Amateur,,,,
M3XJT,,Reserved,Call Sign - Amateur,,,,
M3XJU,,Allocated,Call Sign - Amateur,,,,
M3XJV,,Allocated,Call Sign - Amateur,,,,
M3XJW,,Allocated,Call Sign - Amateur,,,,
M3XJX,,Allocated,Call Sign - Amateur,,,,
M3XJY,,Allocated,Call Sign - Amateur,,,,
M3XJZ,,Allocated,Call Sign - Amateur,,,,
M3XKA,,Reserved,Call Sign - Amateur,,,,
M3XKB,,Allocated,Call Sign - Amateur,,,,
M3XKC,,Allocated,Call Sign - Amateur,,,,
M3XKD,,Reserved,Call Sign - Amateur,,,,
M3XKE,,Reserved,Call Sign - Amateur,,,,
M3XKF,,Allocated,Call Sign - Amateur,,,,
M3XKG,,Reserved,Call Sign - Amateur,,,,
M3XKH,,Allocated,Call Sign - Amateur,,,,
M3XKI,,Allocated,Call Sign - Amateur,,,,
M3XKJ,,Allocated,Call Sign - Amateur,,,,
M3XKK,,Allocated,Call Sign - Amateur,,,,
M3XKL,,Allocated,Call Sign - Amateur,,,,
M3XKM,,Allocated,Call Sign - Amateur,,,,
M3XKN,,Allocated,Call Sign - Amateur,,,,
M3XKO,,Allocated,Call Sign - Amateur,,,,
M3XKP,,Allocated,Call Sign - Amateur,,,,
M3XKQ,,Allocated,Call Sign - Amateur,,,,
M3XKR,,Allocated,Call Sign - Amateur,,,,
M3XKS,,Allocated,Call Sign - Amateur,,,,
M3XKT,,Allocated,Call Sign - Amateur,,,,
M3XKU,,Reserved,Call Sign - Amateur,,,,
M3XKV,,Allocated,Call Sign - Amateur,,,,
M3XKW,,Allocated,Call Sign - Amateur,,,,
M3XKX,,Reserved,Call Sign - Amateur,,,,
M3XKY,,Allocated,Call Sign - Amateur,,,,
M3XKZ,,Allocated,Call Sign - Amateur,,,,
M3XLA,,Allocated,Call Sign - Amateur,,,,
M3XLB,,Allocated,Call Sign - Amateur,,,,
M3XLC,,Allocated,Call Sign - Amateur,,,,
M3XLD,,Allocated,Call Sign - Amateur,,,,
M3XLE,,Reserved,Call Sign - Amateur,,,,
M3XLF,,Allocated,Call Sign - Amateur,,,,
M3XLG,,Reserved,Call Sign - Amateur,,,,
M3XLH,,Reserved,Call Sign - Amateur,,,,
M3XLI,,Allocated,Call Sign - Amateur,,,,
M3XLJ,,Allocated,Call Sign - Amateur,,,,
M3XLK,,Allocated,Call Sign - Amateur,,,,
M3XLL,,Reserved,Call Sign - Amateur,,,,
M3XLM,,Allocated,Call Sign - Amateur,,,,
M3XLN,,Allocated,Call Sign - Amateur,,,,
M3XLO,,Allocated,Call Sign - Amateur,,,,
M3XLP,,Reserved,Call Sign - Amateur,,,,
M3XLQ,,Allocated,Call Sign - Amateur,,,,
M3XLR,,Allocated,Call Sign - Amateur,,,,
M3XLS,,Allocated,Call Sign - Amateur,,,,
M3XLT,,Reserved,Call Sign - Amateur,,,,
M3XLU,,Reserved,Call Sign - Amateur,,,,
M3XLV,,Reserved,Call Sign - Amateur,,,,
M3XLW,,Allocated,Call Sign - Amateur,,,,
M3XLX,,Reserved,Call Sign - Amateur,,,,
M3XLY,,Allocated,Call Sign - Amateur,,,,
M3XLZ,,Reserved,Call Sign - Amateur,,,,
M3XMA,,Allocated,Call Sign - Amateur,,,,
M3XMB,,Allocated,Call Sign - Amateur,,,,
M3XMC,,Reserved,Call Sign - Amateur,,,,
M3XMD,,Reserved,Call Sign - Amateur,,,,
M3XME,,Allocated,Call Sign - Amateur,,,,
M3XMF,,Allocated,Call Sign - Amateur,,,,
M3XMG,,Allocated,Call Sign - Amateur,,,,
M3XMH,,Allocated,Call Sign - Amateur,,,,
M3XMI,,Reserved,Call Sign - Amateur,,,,
M3XMJ,,Allocated,Call Sign - Amateur,,,,
M3XMK,,Allocated,Call Sign - Amateur,,,,
M3XML,,Allocated,Call Sign - Amateur,,,,
M3XMM,,Allocated,Call Sign - Amateur,,,,
M3XMN,,Reserved,Call Sign - Amateur,,,,
M3XMO,,Allocated,Call Sign - Amateur,,,,
M3XMP,,Allocated,Call Sign - Amateur,,,,
M3XMQ,,Allocated,Call Sign - Amateur,,,,
M3XMR,,Allocated,Call Sign - Amateur,,,,
M3XMS,,Allocated,Call Sign - Amateur,,,,
M3XMT,,Allocated,Call Sign - Amateur,,,,
M3XMU,,Allocated,Call Sign - Amateur,,,,
M3XMV,,Allocated,Call Sign - Amateur,,,,
M3XMW,,Reserved,Call Sign - Amateur,,,,
M3XMX,,Allocated,Call Sign - Amateur,,,,
M3XMY,,Allocated,Call Sign - Amateur,,,,
M3XMZ,,Allocated,Call Sign - Amateur,,,,
M3XNA,,Allocated,Call Sign - Amateur,,,,
M3XNB,,Allocated,Call Sign - Amateur,,,,
M3XNC,,Allocated,Call Sign - Amateur,,,,
M3XND,,Allocated,Call Sign - Amateur,,,,
M3XNE,,Allocated,Call Sign - Amateur,,,,
M3XNF,,Reserved,Call Sign - Amateur,,,,
M3XNG,,Allocated,Call Sign - Amateur,,,,
M3XNH,,Reserved,Call Sign - Amateur,,,,
M3XNI,,Allocated,Call Sign - Amateur,,,,
M3XNJ,,Allocated,Call Sign - Amateur,,,,
M3XNK,,Allocated,Call Sign - Amateur,,,,
M3XNL,,Reserved,Call Sign - Amateur,,,,
M3XNM,,Allocated,Call Sign - Amateur,,,,
M3XNN,,Allocated,Call Sign - Amateur,,,,
M3XNO,,Allocated,Call Sign - Amateur,,,,
M3XNP,,Allocated,Call Sign - Amateur,,,,
